filename,interval_label,start,end,step,stepnumber,f0,jumpkilleffect
2,cantik ee,89.415,90.05,0.302380952380948,10,-0.4230691955853,1
2,cantik ee,89.415,90.05,0.332619047619043,11,-0.275155025265041,1
2,cantik ee,89.415,90.05,0.362857142857138,12,0.033503786213187,1
2,cantik ee,89.415,90.05,0.393095238095232,13,-0.386686702903379,1
2,cantik ee,89.415,90.05,0.423333333333327,14,-0.553020655082773,1
2,cantik ee,89.415,90.05,0.453571428571422,15,-0.719354607262166,1
2,cantik ee,89.415,90.05,0.483809523809517,16,-0.88568855944156,1
2,cantik ee,89.415,90.05,0.514047619047612,17,-1.05202251162093,1
2,cantik ee,89.415,90.05,0.544285714285706,18,-1.21835646380032,1
2,cantik ee,89.415,90.05,0.574523809523801,19,-1.38469041597971,1
2,cantik ee,89.415,90.05,0.604761904761896,20,-1.55102436815911,1
2,suda dong jalan,121.075,121.72,0.030714285714286,1,-0.089571078510747,1
2,suda dong jalan,121.075,121.72,0.061428571428571,2,-0.089571078510747,1
2,suda dong jalan,121.075,121.72,0.092142857142857,3,-0.410148765552492,1
2,suda dong jalan,121.075,121.72,0.122857142857142,4,-0.742313597909031,1
2,suda dong jalan,121.075,121.72,0.153571428571428,5,-1.06108608442382,1
2,suda dong jalan,121.075,121.72,0.184285714285713,6,-1.00933700264946,1
2,suda dong jalan,121.075,121.72,0.214999999999999,7,-0.957587920875096,1
2,suda dong jalan,121.075,121.72,0.245714285714284,8,-0.905838839100735,1
2,suda dong jalan,121.075,121.72,0.27642857142857,9,-0.854089757326375,1
2,suda dong jalan,121.075,121.72,0.307142857142855,10,-0.802340675552014,1
2,suda dong jalan,121.075,121.72,0.337857142857141,11,-0.750591593777653,1
2,suda dong jalan,121.075,121.72,0.368571428571426,12,-0.698842512003265,1
2,suda dong jalan,121.075,121.72,0.399285714285712,13,-0.647093430228904,1
2,suda dong jalan,121.075,121.72,0.429999999999997,14,-0.312604666080851,1
2,suda dong jalan,121.075,121.72,0.460714285714283,15,-0.752987614619901,1
2,suda dong jalan,121.075,121.72,0.491428571428568,16,-0.846303005800112,1
2,suda dong jalan,121.075,121.72,0.522142857142854,17,-0.939618396980352,1
2,suda dong jalan,121.075,121.72,0.552857142857139,18,-1.03293378816056,1
2,suda dong jalan,121.075,121.72,0.583571428571425,19,-1.06223048074043,1
2,suda dong jalan,121.075,121.72,0.61428571428571,20,-1.06223048074043,1
2,jalan ke sana,123.116,123.845,0.034714285714286,1,-0.436441446328828,1
2,jalan ke sana,123.116,123.845,0.069428571428571,2,-0.501418535996535,1
2,jalan ke sana,123.116,123.845,0.104142857142857,3,-0.566395625664243,1
2,jalan ke sana,123.116,123.845,0.138857142857143,4,-0.631372715331951,1
2,jalan ke sana,123.116,123.845,0.173571428571428,5,-0.696349804999659,1
2,jalan ke sana,123.116,123.845,0.208285714285714,6,-0.761326894667367,1
2,jalan ke sana,123.116,123.845,0.243,7,-0.826303984335074,1
